Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
9146a1b580450dff7ea4fe53935e6ed0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9051057139955304
b23e3d8ba7b90f990706756fbe419f54	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9694771381944515
6b4b796bd10063d375bc7f238971530b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9999847605188473
a8116e87b735c0a21c3b04f71dfd78ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9991792619293328
02a27ccf30c6587e77d4d78c174d37cd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9959288407325878
3cda11e4157472157918d6bb0bfe39bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.9990995880514575
9598e3053bdef93f0c74facdedbbe00a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9998582751283314
1984ae06382b69299bfa9ca2200c4bcb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9609283847297895
dcf1c84459822b4de99f49c5ec91e613	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9905625134115784
325486250092a7cc44b4c6cfa8635924	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9357541246937955
15e53fe8b677fa8d1ed6fdf9777ead68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.70554289610102
8ff732b0278f3285eca594df674e6e03	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9999946368297548
ef9c311f07abccd7e5390d0b1175749a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9980953534889462
a6caa1d30998b8792c3d17cde14e63b6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8256042715341332
59310f5565cec1acb965d5e8cfb40ae0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9914804339027625
7094e544c5b2800456a044680be27ed5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9868368863385588
4cff86cbe540e91442b51de3cedd64fd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.8278592177981917
09dcb35ec31c4eef51ac035d85fe3a7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999571085473142
0eae016bf78e536808cd5aa7ab2e86a0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea	0.9803986949916021
d4d88d2c7471e8157a2c2ee0975faf6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9360486026113605
0630b5a6a02cfac03156220894506fae	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999988695407
948c35d411b057d2cd42b54003057383	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9986073886771704
90355c849bd945ef4216380b3b14a35a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9998724053613457
86d34108bac4c6891e460608ed70632a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9987126809484566
c27258a5b090907c7e00cb51fc2edecc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9242089212256257
66a05b97b55dacd1719e821450283596	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9983976031669702
6e86d9cccd35d78c481e01b29d8119d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.9999998420883269
ec190ded91d922bf49b9ae95b6336084	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.8116058061404927
0eb0b32cfa06b8f2d939b7d2055de84d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae	0.8633197469937288
4846415764dc62475957b4b9eeabde8c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9947804258858097
0ff3440d120ab96017dad4db3a031acf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9843749164232632
1d1f3ab6053bb983081926c2d242173f	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999357243
34797b8f83c5932495159ed6e9513899	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9872406227342246
17e17d9d534b4f29e8ccc6f9ed93cb49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9995895244546068
3a09ecfd4b4a31e93250b41d19f260e7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7713389434862468
b31b710d18b584e834c0655834c7530f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9960546549237003
ff995cb68b3c2c45e36a679a5b55a4dd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.989782639145141
4477ce16af6cb4c86fdb63aa6093c7e2	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.8476463406571775
aab6608393852bace8d520375cd84b06	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9992888355847653
c7c8a90ca990162fbf77892f671f8e84	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999903966028
496716f4744eec8cdf841a68f29941ff	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999999583054
9cb4852993e8f40642cebe7c4a17d865	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9996702105397351
f8f09150d4352b0e6c727b541cc213d3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Butyricicoccus; s__pullicaecorum	0.9860755223498457
0556c812043007004e32f69d7998da87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9494437107585706
053b45d454bab7c5c7c0645cca5559b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9700219042616112
9a2eeaea3deda11d223e5043f4e3c99b	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9999750488113195
fc40cc67e64162dd6360e7e342ac86e5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9959919440878647
fbf5fe3b316bf304baae59f068596628	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9997255097227316
15376cc0566cc479917653669e356f36	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__	0.9999954420708966
05495ca587f88fb46ac2c948060521ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9935827743345594
b54004ca245ba07d0d11577c22cad9f7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7313753828452644
873fe63719a4596da71449b140359c9d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9704957189767021
